Datetime,MAX_TEMP,MIN_TEMP,MEAN_TEMP,HDD,CDD,RAIN_MM,PRECIP_MM,SNOW_CM
2015-05-08,29.5,7.9,17.33,1.63,0.97,1.6,1.07,0.0
2015-05-09,30.0,8.5,19.37,0.8,2.17,3.0,2.1,0.0
2015-05-10,27.0,15.4,21.1,0.0,3.1,1.1,1.63,0.0
2015-05-11,22.0,9.8,15.33,2.67,0.0,2.8,5.5,0.0
2015-05-12,17.1,7.8,13.23,4.77,0.0,0.0,0.0,0.0
2015-05-13,14.8,5.5,10.4,7.6,0.0,0.0,0.0,0.0
2015-05-14,18.0,2.5,10.67,7.33,0.0,0.0,0.0,0.0
2015-05-15,17.5,6.0,11.3,6.7,0.0,0.3,0.37,0.0
2015-05-16,25.9,7.4,17.47,0.93,0.4,0.1,0.07,0.0
2015-05-17,25.5,8.9,16.43,1.83,0.27,0.0,0.0,0.0
2015-05-18,28.0,11.0,18.9,0.93,1.83,0.0,0.0,0.0
2015-05-19,19.3,4.9,12.9,5.1,0.0,0.0,0.0,0.0
2015-05-20,17.0,3.0,9.87,8.13,0.0,0.0,0.0,0.0
2015-05-21,20.5,6.5,13.5,4.5,0.0,0.0,0.0,0.0
2015-05-22,16.4,5.3,10.8,7.2,0.0,0.0,0.0,0.0
2015-05-23,23.0,-0.5,10.93,7.07,0.0,0.0,0.0,0.0
2015-05-24,28.0,7.2,17.67,0.93,0.6,0.3,0.2,0.0
2015-05-25,27.5,13.2,19.67,0.37,2.03,0.0,0.0,0.0
2015-05-26,29.0,12.8,21.5,0.1,3.6,0.0,0.0,0.0
2015-05-27,28.5,11.9,19.97,0.87,2.83,0.0,0.0,0.0
2015-05-28,26.5,13.8,20.23,0.0,2.23,0.0,0.0,0.0
2015-05-29,27.0,11.5,18.13,0.93,1.07,0.0,0.0,0.0
2015-05-30,29.0,10.8,20.07,0.1,2.17,29.4,27.1,0.0
2015-05-31,13.0,7.0,10.0,8.0,0.0,6.3,17.8,0.0
2015-06-01,18.5,6.5,12.13,5.87,0.0,0.0,0.0,0.0
2015-06-02,20.0,6.5,13.17,4.83,0.0,0.0,0.0,0.0
2015-06-03,20.0,6.0,13.3,4.7,0.0,0.0,0.0,0.0
2015-06-04,23.5,9.0,15.73,2.27,0.0,0.0,0.0,0.0
2015-06-05,25.5,9.8,17.83,0.77,0.6,6.2,14.53,0.0
2015-06-06,19.0,9.4,13.67,4.33,0.0,0.0,0.0,0.0
2015-06-07,23.0,5.5,14.03,3.97,0.0,15.0,13.93,0.0
2015-06-08,23.5,12.2,18.43,0.7,1.13,2.0,12.43,0.0
2015-06-09,23.0,14.9,19.15,0.0,1.15,0.0,1.47,0.0
2015-06-10,28.0,11.0,19.17,0.17,1.33,1.9,13.93,0.0
2015-06-11,24.5,12.0,17.87,0.57,0.43,1.9,1.27,0.0
2015-06-12,18.8,14.1,16.53,1.47,0.0,4.3,7.87,0.0
2015-06-13,25.0,13.5,18.77,0.0,0.77,0.0,0.0,0.0
2015-06-14,20.5,13.4,16.83,1.17,0.0,1.4,3.4,0.0
2015-06-15,27.5,14.2,19.97,0.13,2.1,7.8,5.2,0.0
2015-06-16,27.3,15.0,22.03,0.0,4.03,0.0,13.77,0.0
2015-06-17,22.0,13.5,17.87,0.23,0.1,0.0,0.0,0.0
2015-06-18,26.5,11.0,19.9,0.0,1.9,0.0,0.0,0.0
2015-06-19,21.5,14.4,17.63,0.47,0.1,0.0,0.0,0.0
2015-06-20,24.0,8.0,16.57,1.43,0.0,0.0,0.0,0.0
2015-06-21,28.5,15.1,22.23,0.0,4.23,0.0,0.0,0.0
2015-06-22,27.5,14.5,21.03,0.0,3.03,23.7,29.07,0.0
2015-06-23,26.7,16.5,21.5,0.0,3.5,0.0,0.97,0.0
2015-06-24,26.5,13.0,19.3,0.0,1.3,0.0,0.0,0.0
2015-06-25,23.0,14.0,18.93,0.0,0.93,1.4,0.93,0.0
2015-06-26,24.0,13.0,18.77,0.0,0.77,0.0,0.0,0.0
2015-06-27,20.1,12.8,16.4,1.6,0.0,16.6,34.67,0.0
2015-06-28,17.5,12.0,14.27,3.73,0.0,4.1,12.13,0.0
2015-06-29,24.5,13.9,19.13,0.0,1.13,0.0,0.0,0.0
2015-06-30,19.5,13.0,16.7,1.3,0.0,0.0,0.0,0.0
2015-07-01,24.1,13.9,19.17,0.0,1.17,0.0,0.0,0.0
2015-07-02,22.5,12.0,17.4,0.6,0.0,0.0,0.0,0.0
2015-07-03,24.0,8.0,16.7,1.3,0.0,0.0,0.0,0.0
2015-07-04,25.5,9.5,17.93,0.3,0.23,0.0,0.0,0.0
2015-07-05,28.0,13.5,20.7,0.0,2.7,0.0,0.0,0.0
2015-07-06,27.5,15.0,21.2,0.0,3.2,0.0,0.0,0.0
2015-07-07,29.0,16.0,22.0,0.0,4.0,5.5,9.97,0.0
2015-07-08,23.0,12.0,17.63,0.37,0.0,0.0,0.0,0.0
2015-07-09,24.5,13.0,18.5,0.13,0.63,0.0,0.0,0.0
2015-07-10,27.5,11.0,19.33,0.0,1.33,0.0,0.0,0.0
2015-07-11,29.0,14.0,21.9,0.0,3.9,0.0,0.0,0.0
2015-07-12,28.5,16.0,22.83,0.0,4.83,0.0,0.0,0.0
2015-07-13,29.0,15.0,22.27,0.0,4.27,0.0,0.0,0.0
2015-07-14,26.0,16.0,21.1,0.0,3.1,4.8,4.43,0.0
2015-07-15,22.1,11.5,16.9,1.1,0.0,0.0,0.07,0.0
2015-07-16,23.5,11.0,18.1,0.23,0.33,0.0,0.0,0.0
2015-07-17,22.5,14.0,18.63,0.0,0.63,1.9,5.17,0.0
2015-07-18,31.0,17.0,23.83,0.0,5.83,0.0,0.1,0.0
2015-07-19,31.5,19.8,25.63,0.0,7.63,1.5,1.27,0.0
2015-07-20,28.5,14.5,22.27,0.0,4.27,0.0,0.0,0.0
2015-07-21,26.7,18.5,22.57,0.0,4.57,0.0,0.0,0.0
2015-07-22,25.8,14.0,20.07,0.0,2.07,0.0,0.0,0.0
2015-07-23,26.8,12.0,19.73,0.0,1.73,0.0,0.0,0.0
2015-07-24,29.0,11.0,20.63,0.0,2.63,0.0,0.0,0.0
2015-07-25,30.5,18.4,23.97,0.0,5.97,0.0,0.0,0.0
2015-07-26,30.5,16.5,23.37,0.0,5.37,0.0,0.0,0.0
2015-07-27,32.5,17.0,24.73,0.0,6.73,0.0,0.0,0.0
2015-07-28,33.0,18.0,25.6,0.0,7.6,0.0,0.0,0.0
2015-07-29,33.0,18.0,25.87,0.0,7.87,0.0,0.0,0.0
2015-07-30,30.8,16.0,24.77,0.0,6.77,0.0,0.0,0.0
2015-07-31,30.9,14.0,23.1,0.0,5.1,0.6,0.57,0.0
2015-08-01,27.7,14.1,21.23,0.0,3.23,2.4,1.6,0.0
2015-08-02,29.5,13.4,21.03,0.0,3.03,6.7,9.0,0.0
2015-08-03,27.3,12.8,21.1,0.0,3.1,0.0,0.93,0.0
2015-08-04,26.0,12.0,20.2,0.07,2.27,1.4,3.47,0.0
2015-08-05,23.8,12.7,18.83,0.0,0.83,0.0,0.0,0.0
2015-08-06,25.0,10.6,17.8,0.57,0.37,0.0,0.0,0.0
2015-08-07,25.0,13.0,19.03,0.13,1.17,0.0,0.0,0.0
2015-08-08,23.5,14.0,19.37,0.0,1.37,0.0,0.0,0.0
2015-08-09,26.0,12.0,19.1,0.0,1.1,0.0,0.0,0.0
2015-08-10,24.5,12.0,18.77,0.0,0.77,27.7,26.67,0.0
2015-08-11,26.5,17.5,22.03,0.0,4.03,0.0,0.33,0.0
2015-08-12,24.0,15.6,19.9,0.0,1.9,0.0,0.0,0.0
2015-08-13,26.5,10.0,18.9,0.0,0.9,0.7,0.47,0.0
2015-08-14,27.0,19.4,22.47,0.0,4.47,0.0,2.47,0.0
2015-08-15,30.5,18.0,23.57,0.0,5.57,0.0,0.0,0.0
2015-08-16,30.5,17.5,24.17,0.0,6.17,0.0,0.0,0.0
2015-08-17,32.5,19.5,25.53,0.0,7.53,0.0,0.0,0.0
2015-08-18,27.0,20.5,23.3,0.0,5.3,0.2,0.87,0.0
2015-08-19,29.1,19.0,24.5,0.0,6.5,1.0,2.27,0.0
2015-08-20,26.0,18.9,22.57,0.0,4.57,5.8,7.6,0.0
2015-08-21,23.2,15.2,19.13,0.0,1.13,0.0,0.0,0.0
2015-08-22,25.0,10.5,18.3,0.07,0.37,0.0,0.0,0.0
2015-08-23,25.0,12.0,19.37,0.0,1.37,0.5,0.33,0.0
2015-08-24,23.8,16.8,20.3,0.0,2.3,0.1,0.53,0.0
2015-08-25,21.1,14.0,18.0,0.17,0.17,0.0,0.0,0.0
2015-08-26,20.7,14.9,17.83,0.23,0.07,0.0,0.0,0.0
2015-08-27,20.5,12.8,16.87,1.13,0.0,0.0,0.0,0.0
2015-08-28,24.0,9.5,17.23,0.83,0.07,0.0,0.0,0.0
2015-08-29,25.1,13.0,19.6,0.0,1.6,0.0,0.0,0.0
2015-08-30,27.0,17.5,22.2,0.0,4.2,0.0,0.0,0.0
2015-08-31,30.0,18.0,23.5,0.0,5.5,0.0,0.0,0.0
2015-09-01,29.5,17.5,23.03,0.0,5.03,0.0,0.0,0.0
2015-09-02,32.0,18.0,25.13,0.0,7.13,0.0,0.47,0.0
2015-09-03,30.5,21.0,25.43,0.0,7.43,0.0,0.0,0.0
2015-09-04,28.0,19.0,23.67,0.0,5.67,0.0,0.0,0.0
2015-09-05,31.0,17.0,23.97,0.0,5.97,0.0,0.0,0.0
2015-09-06,31.5,18.5,25.1,0.0,7.1,0.0,0.0,0.0
2015-09-07,35.0,21.5,26.83,0.0,8.83,0.2,0.4,0.0
2015-09-08,30.0,22.5,25.77,0.0,7.77,2.3,5.33,0.0
2015-09-09,25.1,17.1,21.67,0.0,3.67,0.1,3.67,0.0
2015-09-10,24.5,10.0,18.5,0.23,0.73,0.0,0.0,0.0
2015-09-11,23.6,11.5,18.27,0.17,0.43,5.9,6.9,0.0
2015-09-12,16.4,11.4,14.07,3.93,0.0,4.7,14.87,0.0
2015-09-13,16.0,10.4,13.4,4.6,0.0,1.0,2.57,0.0
2015-09-14,23.8,9.4,16.9,1.1,0.0,0.0,0.0,0.0
2015-09-15,28.0,10.0,19.73,0.0,1.73,0.0,0.0,0.0
2015-09-16,28.5,13.0,21.53,0.0,3.53,0.0,0.0,0.0
2015-09-17,28.5,13.0,21.23,0.0,3.23,0.0,0.0,0.0
2015-09-18,26.5,14.0,20.87,0.0,2.87,0.6,0.4,0.0
2015-09-19,24.5,13.0,19.33,0.0,1.33,14.5,13.73,0.0
2015-09-20,19.5,8.0,13.97,4.03,0.0,0.0,0.0,0.0
2015-09-21,20.6,8.5,15.47,2.53,0.0,0.0,0.0,0.0
2015-09-22,23.5,8.0,16.57,1.43,0.0,0.0,0.0,0.0
2015-09-23,25.5,11.0,18.13,0.27,0.4,0.0,0.0,0.0
2015-09-24,23.5,13.0,18.4,0.13,0.53,0.0,0.0,0.0
2015-09-25,22.5,12.5,17.47,0.53,0.0,0.0,0.0,0.0
2015-09-26,20.5,9.0,15.47,2.53,0.0,0.0,0.0,0.0
2015-09-27,22.5,10.5,17.47,0.6,0.07,0.1,0.07,0.0
2015-09-28,21.5,16.0,19.4,0.0,1.4,0.0,1.67,0.0
2015-09-29,22.0,13.6,18.17,0.17,0.33,3.5,6.33,0.0
2015-09-30,18.8,9.0,13.97,4.03,0.0,0.0,0.0,0.0
2015-10-01,15.5,4.0,10.43,7.57,0.0,0.0,0.0,0.0
2015-10-02,13.2,4.0,9.17,8.83,0.0,0.0,0.0,0.0
2015-10-03,12.9,5.5,9.83,8.17,0.0,0.6,0.5,0.0
2015-10-04,15.0,7.5,12.07,5.93,0.0,0.1,0.07,0.0
2015-10-05,14.8,9.0,12.6,5.4,0.0,0.0,0.0,0.0
2015-10-06,17.0,11.5,14.47,3.53,0.0,0.0,0.0,0.0
2015-10-07,21.1,10.0,15.93,2.07,0.0,0.0,0.0,0.0
2015-10-08,15.0,5.5,11.37,6.63,0.0,10.2,11.07,0.0
2015-10-09,17.2,7.5,12.6,5.4,0.0,0.0,0.37,0.0
2015-10-10,16.0,2.0,10.37,7.63,0.0,0.0,0.0,0.0
2015-10-11,23.5,9.0,16.7,1.3,0.0,0.0,0.0,0.0
2015-10-12,24.4,9.5,17.93,0.73,0.67,0.2,9.53,0.0
2015-10-13,18.0,11.8,14.63,3.37,0.0,0.0,0.0,0.0
2015-10-14,13.7,7.2,10.57,7.43,0.0,0.0,0.0,0.0
2015-10-15,18.3,3.0,11.87,6.13,0.0,1.4,2.27,0.0
2015-10-16,13.7,2.8,8.33,9.67,0.0,1.0,0.93,0.0
2015-10-17,7.1,-1.5,3.43,14.57,0.0,0.0,0.0,0.0
2015-10-18,7.1,-3.0,2.97,15.03,0.0,0.0,0.0,0.0
2015-10-19,15.7,-4.0,7.27,10.73,0.0,0.3,0.5,0.0
2015-10-20,18.0,12.0,15.15,2.85,0.0,0.3,0.27,0.0
2015-10-21,15.5,8.5,11.4,6.6,0.0,1.4,2.17,0.0
2015-10-22,16.6,6.2,11.77,6.23,0.0,0.0,0.0,0.0
2015-10-23,11.5,-1.0,5.47,12.53,0.0,0.0,0.0,0.0
2015-10-24,17.0,3.0,10.87,7.13,0.0,5.6,11.13,0.0
2015-10-25,14.2,5.3,9.83,8.17,0.0,0.1,0.07,0.0
2015-10-26,10.5,0.5,7.03,10.97,0.0,0.0,0.0,0.0
2015-10-27,11.3,0.5,7.63,10.37,0.0,9.5,6.33,0.0
2015-10-28,15.0,6.0,11.5,6.5,0.0,12.4,44.17,0.0
2015-10-29,12.8,5.6,8.8,9.2,0.0,0.0,0.3,0.0
2015-10-30,10.0,2.0,6.27,11.73,0.0,0.0,0.0,0.0
2015-10-31,11.5,-2.0,6.1,11.9,0.0,2.7,2.43,0.0
2015-11-01,15.9,8.0,11.8,6.2,0.0,0.0,2.33,0.0
2015-11-02,15.5,1.5,9.37,8.63,0.0,0.0,0.0,0.0
2015-11-03,20.5,6.5,13.53,4.47,0.0,0.0,0.0,0.0
2015-11-04,19.5,6.5,12.23,5.77,0.0,0.0,0.0,0.0
2015-11-05,21.5,7.0,13.4,4.6,0.0,0.7,0.47,0.0
2015-11-06,18.9,9.2,14.95,3.05,0.0,0.0,1.03,0.5
2015-11-07,12.6,4.4,8.83,9.17,0.0,0.0,0.0,0.0
2015-11-08,10.5,1.0,6.43,11.57,0.0,0.0,0.0,0.0
2015-11-09,12.5,-2.5,6.07,11.93,0.0,0.0,0.0,0.0
2015-11-10,10.0,-0.5,6.63,11.37,0.0,8.9,14.67,0.0
2015-11-11,12.5,6.6,9.8,8.2,0.0,1.5,1.97,0.5
2015-11-12,12.5,2.0,9.0,9.0,0.0,0.1,1.07,0.0
2015-11-13,10.3,2.3,6.5,11.5,0.0,0.0,0.0,0.0
2015-11-14,6.6,0.5,3.83,14.17,0.0,0.0,0.0,0.0
2015-11-15,16.0,-1.0,9.03,8.97,0.0,0.0,0.0,0.0
2015-11-16,12.5,0.5,7.37,10.63,0.0,0.0,0.0,0.0
2015-11-17,12.0,0.0,6.23,11.77,0.0,0.0,0.0,0.0
2015-11-18,15.0,5.0,10.8,7.2,0.0,1.8,2.13,0.0
2015-11-19,16.1,5.4,11.43,6.57,0.0,0.0,0.33,0.0
2015-11-20,7.1,1.0,4.05,13.95,0.0,0.0,0.0,0.0
2015-11-21,7.0,-2.5,3.45,14.55,0.0,2.3,2.7,0.0
2015-11-22,5.6,-3.0,1.33,16.67,0.0,0.0,0.07,0.0
2015-11-23,3.0,-7.0,-1.17,19.17,0.0,0.0,0.47,0.0
2015-11-24,7.5,-1.5,3.1,14.9,0.0,0.0,0.17,0.5
2015-11-25,10.5,-5.0,3.73,14.27,0.0,0.0,0.07,0.0
2015-11-26,15.5,0.5,8.93,9.07,0.0,0.2,0.13,0.0
2015-11-27,13.8,1.6,7.53,10.47,0.0,0.8,2.53,0.0
2015-11-28,2.5,-2.5,0.53,17.47,0.0,0.0,0.0,0.0
2015-11-29,3.8,-6.5,-0.4,18.4,0.0,0.0,0.0,0.0
2015-11-30,5.0,-2.0,1.77,16.23,0.0,0.0,0.0,0.0
2015-12-01,9.0,-1.0,4.97,13.03,0.0,0.7,1.63,0.0
2015-12-02,8.0,0.5,5.1,12.9,0.0,0.0,0.0,0.0
2015-12-03,7.5,1.0,4.77,13.23,0.0,0.0,0.0,0.0
2015-12-04,6.4,3.0,5.13,12.87,0.0,0.0,0.0,0.0
2015-12-05,8.0,1.0,4.43,13.57,0.0,0.0,0.0,0.0
2015-12-06,5.1,-2.0,2.13,15.87,0.0,0.0,0.0,0.5
2015-12-07,5.7,-3.0,2.7,15.3,0.0,0.0,0.0,0.5
2015-12-08,6.7,2.5,4.9,13.1,0.0,0.0,0.0,0.5
2015-12-09,11.5,0.5,7.53,10.47,0.0,0.0,0.1,0.0
2015-12-10,11.5,1.0,7.2,10.8,0.0,0.0,0.0,0.0
2015-12-11,14.0,5.0,9.9,8.1,0.0,0.0,0.0,0.0
2015-12-12,9.3,-1.0,5.37,12.63,0.0,0.0,0.13,0.0
2015-12-13,9.0,4.5,6.7,11.3,0.0,0.5,0.43,0.0
2015-12-14,13.5,4.0,9.43,8.57,0.0,3.0,4.2,0.0
2015-12-15,10.9,2.5,6.63,11.37,0.0,0.4,0.27,0.0
2015-12-16,7.5,0.0,4.1,13.9,0.0,0.4,1.0,0.0
2015-12-17,10.6,2.8,6.37,11.63,0.0,0.0,0.07,0.0
2015-12-18,4.2,-1.6,1.27,16.73,0.0,0.0,0.0,0.0
2015-12-19,0.1,-3.5,-1.6,19.6,0.0,0.0,0.0,0.0
2015-12-20,6.5,-4.0,1.83,16.17,0.0,0.1,0.07,0.0
2015-12-21,9.5,1.0,6.17,11.83,0.0,3.5,4.67,0.0
2015-12-22,13.5,3.5,8.8,9.2,0.0,0.1,0.83,0.0
2015-12-23,15.5,1.0,8.1,9.9,0.0,0.2,0.5,0.0
2015-12-24,14.4,5.1,10.33,7.67,0.0,0.0,0.0,0.0
2015-12-25,10.2,2.8,6.63,11.37,0.0,0.0,0.0,0.0
2015-12-26,5.5,-2.5,2.63,15.37,0.0,2.0,2.77,0.0
2015-12-27,4.5,-0.6,2.2,15.8,0.0,0.2,1.8,0.0
2015-12-28,3.0,-7.0,-2.07,20.07,0.0,6.1,16.37,0.0
2015-12-29,4.5,-8.0,0.15,17.85,0.0,0.95,6.93,5.5
2015-12-30,4.7,1.0,2.93,15.07,0.0,0.0,0.1,3.0
2015-12-31,3.5,0.5,1.57,16.43,0.0,0.0,0.0,1.5
2016-01-01,1.5,-3.5,-0.93,18.93,0.0,0.0,0.53,1.5
2016-01-02,2.2,-4.5,-0.9,18.9,0.0,0.0,0.07,2.0
2016-01-03,2.7,-10.1,-2.93,20.93,0.0,0.0,0.07,0.5
2016-01-04,-9.8,-15.5,-12.3,30.3,0.0,0.0,0.2,0.5
2016-01-05,-1.4,-16.5,-8.35,26.35,0.0,0.0,0.0,0.5
2016-01-06,3.0,-6.0,-1.1,19.1,0.0,0.0,0.1,0.5
2016-01-07,4.0,-7.5,-0.47,18.47,0.0,0.0,0.4,0.0
2016-01-08,5.0,-5.0,1.1,16.9,0.0,3.1,3.33,0.0
2016-01-09,8.1,1.0,5.13,12.87,0.0,6.2,6.2,0.0
2016-01-10,7.8,-5.5,2.1,15.9,0.0,5.0,12.37,0.0
2016-01-11,0.5,-9.0,-6.03,24.03,0.0,0.0,1.4,0.0
2016-01-12,-0.3,-10.5,-4.9,22.9,0.0,0.0,1.13,6.0
2016-01-13,-6.0,-10.5,-7.67,25.67,0.0,0.0,0.3,6.5
2016-01-14,-0.5,-9.5,-4.4,22.4,0.0,0.0,0.13,5.5
2016-01-15,5.7,-4.0,1.3,16.7,0.0,1.6,2.1,5.0
2016-01-16,4.1,-3.0,0.4,17.6,0.0,0.0,0.67,1.0
2016-01-17,0.7,-9.1,-4.03,22.03,0.0,0.0,0.07,1.0
2016-01-18,-6.4,-12.0,-8.73,26.73,0.0,0.0,0.3,1.0
2016-01-19,-2.6,-15.5,-8.37,26.37,0.0,0.0,0.37,1.0
2016-01-20,-2.7,-6.4,-4.53,22.53,0.0,0.0,0.0,0.5
2016-01-21,-1.9,-8.0,-4.73,22.73,0.0,0.0,0.0,0.0
2016-01-22,-1.5,-12.0,-5.1,23.1,0.0,0.0,0.3,0.0
2016-01-23,-1.8,-11.0,-6.07,24.07,0.0,0.0,0.17,0.0
2016-01-24,1.0,-11.0,-4.23,22.23,0.0,0.0,0.0,0.0
2016-01-25,6.0,-2.5,2.07,15.93,0.0,0.1,0.07,0.0
2016-01-26,7.0,-1.0,3.7,14.3,0.0,0.0,0.37,0.0
2016-01-27,1.9,-4.0,-0.53,18.53,0.0,0.0,0.33,0.5
2016-01-28,2.4,-2.0,0.47,17.53,0.0,0.0,1.13,0.0
2016-01-29,1.3,-9.0,-4.0,22.0,0.0,0.0,0.0,2.0
2016-01-30,6.4,-9.5,-1.0,19.0,0.0,0.0,0.0,1.0
2016-01-31,10.5,-2.0,5.23,12.77,0.0,1.8,1.97,0.0
2016-02-01,11.0,1.5,5.97,12.03,0.0,0.0,0.0,0.0
2016-02-02,7.5,-2.5,1.83,16.17,0.0,3.4,5.2,0.0
2016-02-03,16.0,-0.5,8.17,9.83,0.0,0.0,1.6,0.0
2016-02-04,4.5,-0.3,2.0,16.0,0.0,0.0,0.17,0.0
2016-02-05,2.6,-4.0,-0.23,18.23,0.0,0.0,0.0,0.0
2016-02-06,4.9,-2.0,1.97,16.03,0.0,0.0,0.0,0.0
2016-02-07,6.0,-3.0,2.37,15.63,0.0,0.0,0.0,0.0
2016-02-08,5.0,-1.5,1.53,16.47,0.0,0.0,0.33,0.0
2016-02-09,2.3,-3.0,-0.2,18.2,0.0,0.0,0.77,1.0
2016-02-10,0.0,-10.6,-5.03,23.03,0.0,0.0,0.0,1.0
2016-02-11,-7.5,-18.0,-12.37,30.37,0.0,0.0,0.23,1.0
2016-02-12,-3.3,-14.4,-8.67,26.67,0.0,0.0,0.27,1.0
2016-02-13,-13.9,-26.5,-20.2,38.2,0.0,0.0,0.1,2.0
2016-02-14,-6.0,-25.5,-15.8,33.8,0.0,0.0,0.0,2.0
2016-02-15,0.2,-15.0,-5.8,23.8,0.0,0.0,1.8,2.0
2016-02-16,0.5,-4.0,-0.87,18.87,0.0,0.0,0.53,5.5
2016-02-17,0.0,-9.3,-4.0,22.0,0.0,0.0,0.0,10.0
2016-02-18,-0.5,-18.5,-8.17,26.17,0.0,0.0,0.0,10.0
2016-02-19,8.5,-12.0,0.87,17.13,0.0,0.6,2.1,8.5
2016-02-20,12.9,3.0,8.07,9.93,0.0,0.0,0.0,0.0
2016-02-21,7.6,-1.0,3.2,14.8,0.0,0.0,0.0,0.0
2016-02-22,1.5,-5.5,-1.73,19.73,0.0,0.0,0.0,0.0
2016-02-23,2.0,-7.0,-1.43,19.43,0.0,0.0,0.6,0.0
2016-02-24,3.2,-2.5,0.8,17.2,0.0,11.1,17.03,0.5
2016-02-25,2.4,-5.9,-1.6,19.6,0.0,0.0,1.37,0.5
2016-02-26,-2.3,-11.5,-6.4,24.4,0.0,0.0,0.0,0.5
2016-02-27,5.9,-6.5,0.4,17.6,0.0,0.0,0.0,0.0
2016-02-28,14.4,0.5,7.37,10.63,0.0,0.0,0.0,0.0
2016-02-29,11.3,-6.3,1.73,16.27,0.0,0.0,0.57,0.0
2016-03-01,-5.1,-10.3,-8.23,26.23,0.0,0.0,4.27,0.5
2016-03-02,-3.6,-11.5,-7.3,25.3,0.0,0.0,0.0,13.5
2016-03-03,-2.9,-11.0,-6.4,24.4,0.0,0.0,0.33,10.5
2016-03-04,0.9,-9.5,-2.8,20.8,0.0,0.0,0.27,12.0
2016-03-05,1.5,-8.5,-2.1,20.1,0.0,0.0,0.27,9.0
2016-03-06,7.0,-11.5,-1.5,19.5,0.0,0.0,0.0,8.0
2016-03-07,12.3,-1.0,5.7,12.3,0.0,0.0,0.0,5.5
2016-03-08,14.5,2.0,7.37,10.63,0.0,0.0,0.0,0.0
2016-03-09,19.0,2.5,10.37,7.63,0.0,0.7,0.47,0.0
2016-03-10,15.2,3.4,9.1,8.9,0.0,1.4,4.87,0.0
2016-03-11,9.5,1.0,5.3,12.7,0.0,0.0,0.0,0.0
2016-03-12,18.0,-3.5,6.97,11.03,0.0,0.0,0.07,0.0
2016-03-13,9.1,2.5,6.13,11.87,0.0,5.5,3.67,0.0
2016-03-14,9.7,3.4,5.97,12.03,0.0,3.5,6.7,0.0
2016-03-15,10.4,5.1,8.07,9.93,0.0,0.0,5.57,0.0
2016-03-16,13.0,4.0,8.3,9.7,0.0,1.7,3.2,0.0
2016-03-17,11.1,0.0,6.37,11.63,0.0,0.7,0.9,0.0
2016-03-18,7.1,-1.4,3.13,14.87,0.0,0.0,0.07,0.0
2016-03-19,4.0,-6.5,-1.5,19.5,0.0,0.0,0.07,0.0
2016-03-20,4.5,-6.5,-0.63,18.63,0.0,0.0,0.0,0.0
2016-03-21,5.0,-4.5,0.87,17.13,0.0,0.0,0.0,0.0
2016-03-22,6.0,-5.5,1.13,16.87,0.0,0.7,0.97,0.0
2016-03-23,5.2,-0.2,2.55,15.45,0.0,0.0,1.43,0.0
2016-03-24,1.0,-1.5,-0.2,18.2,0.0,0.0,4.67,0.5
2016-03-25,2.7,-2.7,0.35,17.65,0.0,0.0,5.13,0.5
2016-03-26,8.0,-6.5,1.23,16.77,0.0,0.0,0.0,0.5
2016-03-27,11.8,-0.3,5.6,12.4,0.0,0.0,0.0,0.0
2016-03-28,10.5,3.2,6.7,11.3,0.0,0.0,5.43,0.0
2016-03-29,8.1,-1.5,3.6,14.4,0.0,0.0,0.07,0.0
2016-03-30,12.5,-4.5,4.47,13.53,0.0,4.5,3.1,0.0
2016-03-31,14.6,5.0,9.87,8.13,0.0,7.1,21.87,0.0
2016-04-01,12.9,1.8,7.57,10.43,0.0,0.0,0.07,0.0
2016-04-02,6.1,-2.3,1.5,16.5,0.0,0.0,0.6,0.0
2016-04-03,-1.2,-8.0,-4.2,22.2,0.0,0.0,3.6,0.0
2016-04-04,-0.7,-7.0,-3.47,21.47,0.0,0.0,7.8,5.5
2016-04-05,1.5,-12.0,-3.73,21.73,0.0,0.0,0.4,3.5
2016-04-06,7.5,-4.0,2.53,15.47,0.0,3.6,7.73,1.5
2016-04-07,8.3,-0.1,3.8,14.2,0.0,0.0,0.43,0.0
2016-04-08,5.0,-5.0,0.57,17.43,0.0,0.0,0.0,0.0
2016-04-09,0.8,-6.0,-2.53,20.53,0.0,0.0,0.0,0.0
2016-04-10,5.5,-9.0,-2.0,20.0,0.0,2.1,6.53,0.0
2016-04-11,11.5,-2.0,5.03,12.97,0.0,0.9,3.67,0.0
2016-04-12,7.5,-1.5,3.15,14.85,0.0,0.0,0.07,0.0
2016-04-13,7.5,-5.0,1.9,16.1,0.0,0.0,0.0,0.0
2016-04-14,7.0,1.1,4.1,13.9,0.0,0.0,0.0,0.0
2016-04-15,12.6,4.3,8.05,9.95,0.0,0.0,0.0,0.0
2016-04-16,19.0,3.0,10.6,7.4,0.0,0.0,0.0,0.0
2016-04-17,22.5,2.5,12.6,5.4,0.0,0.0,0.0,0.0
2016-04-18,24.5,4.0,14.97,3.03,0.0,0.0,0.0,0.0
2016-04-19,17.0,6.0,11.27,6.73,0.0,0.0,0.0,0.0
2016-04-20,17.5,0.5,9.27,8.73,0.0,0.0,0.0,0.0
2016-04-21,18.0,4.0,10.47,7.53,0.0,1.6,1.93,0.0
2016-04-22,19.5,7.0,13.77,4.23,0.0,0.0,0.47,0.0
2016-04-23,13.5,2.0,7.45,10.55,0.0,0.0,0.0,0.0
